sitename,time,layer,m,season,model,mean
BN-MOLCO-BAJO,2018-07-18,L1,7,Accumulation,SG,NA
BN-MOLCO-BAJO,2018-07-18,L2,7,Accumulation,Obs,0.2666769420917109
BN-MOLCO-BAJO,2018-07-18,L2,7,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2018-07-18,L2,7,Accumulation,FAO,NA
BN-MOLCO-BAJO,2018-07-18,L2,7,Accumulation,SG,NA
BN-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,Obs,0.23816730460989227
BN-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,FAO,NA
BN-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,SG,NA
BN-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,Obs,0.26845636931474814
BN-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,FAO,NA
BN-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,SG,NA
BN-MOLCO-BAJO,2018-12-11,L1,12,Release,Obs,0.23274809025842644
BN-MOLCO-BAJO,2018-12-11,L1,12,Release,CLSM,NA
BN-MOLCO-BAJO,2018-12-11,L1,12,Release,FAO,NA
BN-MOLCO-BAJO,2018-12-11,L1,12,Release,SG,NA
BN-MOLCO-BAJO,2018-12-11,L2,12,Release,Obs,0.26395406792175163
BN-MOLCO-BAJO,2018-12-11,L2,12,Release,CLSM,NA
BN-MOLCO-BAJO,2018-12-11,L2,12,Release,FAO,NA
BN-MOLCO-BAJO,2018-12-11,L2,12,Release,SG,NA
BN-MOLCO-BAJO,2018-12-17,L1,12,Release,Obs,0.21120005858773197
BN-MOLCO-BAJO,2018-12-17,L1,12,Release,CLSM,NA
BN-MOLCO-BAJO,2018-12-17,L1,12,Release,FAO,NA
BN-MOLCO-BAJO,2018-12-17,L1,12,Release,SG,NA
BN-MOLCO-BAJO,2018-12-17,L2,12,Release,Obs,0.24826251276542388
BN-MOLCO-BAJO,2018-12-17,L2,12,Release,CLSM,NA
BN-MOLCO-BAJO,2018-12-17,L2,12,Release,FAO,NA
BN-MOLCO-BAJO,2018-12-17,L2,12,Release,SG,NA
BN-MOLCO-BAJO,2019-03-26,L1,3,Release,Obs,0.17882085979525833
BN-MOLCO-BAJO,2019-03-26,L1,3,Release,CLSM,NA
BN-MOLCO-BAJO,2019-03-26,L1,3,Release,FAO,NA
BN-MOLCO-BAJO,2019-03-26,L1,3,Release,SG,NA
BN-MOLCO-BAJO,2019-03-26,L2,3,Release,Obs,0.19834447111612033
BN-MOLCO-BAJO,2019-03-26,L2,3,Release,CLSM,NA
BN-MOLCO-BAJO,2019-03-26,L2,3,Release,FAO,NA
BN-MOLCO-BAJO,2019-03-26,L2,3,Release,SG,NA
BN-MOLCO-BAJO,2019-04-07,L1,4,Release,Obs,0.23150722461025008
BN-MOLCO-BAJO,2019-04-07,L1,4,Release,CLSM,NA
BN-MOLCO-BAJO,2019-04-07,L1,4,Release,FAO,NA
BN-MOLCO-BAJO,2019-04-07,L1,4,Release,SG,NA
BN-MOLCO-BAJO,2019-04-07,L2,4,Release,Obs,0.2673009512135659
BN-MOLCO-BAJO,2019-04-07,L2,4,Release,CLSM,NA
BN-MOLCO-BAJO,2019-04-07,L2,4,Release,FAO,NA
BN-MOLCO-BAJO,2019-04-07,L2,4,Release,SG,NA
BN-MOLCO-BAJO,2019-05-02,L1,5,Accumulation,Obs,0.18766533620756948
BN-MOLCO-BAJO,2019-05-02,L1,5,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2019-05-02,L1,5,Accumulation,FAO,NA
BN-MOLCO-BAJO,2019-05-02,L1,5,Accumulation,SG,NA
BN-MOLCO-BAJO,2019-05-02,L2,5,Accumulation,Obs,0.2236568414004977
BN-MOLCO-BAJO,2019-05-02,L2,5,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2019-05-02,L2,5,Accumulation,FAO,NA
BN-MOLCO-BAJO,2019-05-02,L2,5,Accumulation,SG,NA
BN-MOLCO-BAJO,2019-07-01,L1,7,Accumulation,Obs,0.19550028217521617
BN-MOLCO-BAJO,2019-07-01,L1,7,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2019-07-01,L1,7,Accumulation,FAO,NA
BN-MOLCO-BAJO,2019-07-01,L1,7,Accumulation,SG,NA
BN-MOLCO-BAJO,2019-07-01,L2,7,Accumulation,Obs,0.2381769389193716
BN-MOLCO-BAJO,2019-07-01,L2,7,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2019-07-01,L2,7,Accumulation,FAO,NA
BN-MOLCO-BAJO,2019-07-01,L2,7,Accumulation,SG,NA
BN-MOLCO-BAJO,2019-07-23,L1,7,Accumulation,Obs,0.23823041632431133
BN-MOLCO-BAJO,2019-07-23,L1,7,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2019-07-23,L1,7,Accumulation,FAO,NA
BN-MOLCO-BAJO,2019-07-23,L1,7,Accumulation,SG,NA
BN-MOLCO-BAJO,2019-07-23,L2,7,Accumulation,Obs,0.26948185527033736
BN-MOLCO-BAJO,2019-07-23,L2,7,Accumulation,CLSM,NA
BN-MOLCO-BAJO,2019-07-23,L2,7,Accumulation,FAO,NA
